config,model_path,module_id,phase,flow_step,tensor_role,attention_kind,calls,total_elements,protected_elements,fp_sidepath_ratio
,,vision.layers.7.self_attn.out_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,33083367,0.019143425048550378
,,vision.layers.7.self_attn.q_proj,prefill,-1,activation,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.7.self_attn.q_proj,prefill,-1,output,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.7.self_attn.q_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,32697376,0.018920074451317784
,,vision.layers.7.self_attn.v_proj,prefill,-1,activation,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.7.self_attn.v_proj,prefill,-1,output,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.7.self_attn.v_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,33157467,0.019186302419408597
,,vision.layers.8.mlp.fc1,prefill,-1,activation,unknown,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.8.mlp.fc1,prefill,-1,output,unknown,2930,9216983040,90009600,0.009765625
,,vision.layers.8.mlp.fc1,prefill,-1,weight_runtime_mask,unknown,2930,6912737280,132459449,0.01916164952243057
,,vision.layers.8.mlp.fc2,prefill,-1,activation,unknown,2930,9216983040,90009600,0.009765625
,,vision.layers.8.mlp.fc2,prefill,-1,output,unknown,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.8.mlp.fc2,prefill,-1,weight_runtime_mask,unknown,2930,6912737280,136098874,0.019688130546167668
,,vision.layers.8.self_attn.k_proj,prefill,-1,activation,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.8.self_attn.k_proj,prefill,-1,output,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.8.self_attn.k_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,32580060,0.01885219048857011
,,vision.layers.8.self_attn.out_proj,prefill,-1,activation,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.8.self_attn.out_proj,prefill,-1,output,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.8.self_attn.out_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,33110139,0.019158916451689597
,,vision.layers.8.self_attn.q_proj,prefill,-1,activation,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.8.self_attn.q_proj,prefill,-1,output,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.8.self_attn.q_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,32765123,0.018959275709665043
,,vision.layers.8.self_attn.v_proj,prefill,-1,activation,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.8.self_attn.v_proj,prefill,-1,output,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.8.self_attn.v_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,33704475,0.01950282421263954
,,vision.layers.9.mlp.fc1,prefill,-1,activation,unknown,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.9.mlp.fc1,prefill,-1,output,unknown,2930,9216983040,90009600,0.009765625
,,vision.layers.9.mlp.fc1,prefill,-1,weight_runtime_mask,unknown,2930,6912737280,132784623,0.019208689354385532
,,vision.layers.9.mlp.fc2,prefill,-1,activation,unknown,2930,9216983040,90009600,0.009765625
,,vision.layers.9.mlp.fc2,prefill,-1,output,unknown,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.9.mlp.fc2,prefill,-1,weight_runtime_mask,unknown,2930,6912737280,137052163,0.0198260338052367
,,vision.layers.9.self_attn.k_proj,prefill,-1,activation,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.9.self_attn.k_proj,prefill,-1,output,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.9.self_attn.k_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,32918752,0.019048171898701175
,,vision.layers.9.self_attn.out_proj,prefill,-1,activation,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.9.self_attn.out_proj,prefill,-1,output,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.9.self_attn.out_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,33096280,0.01915089705246255
,,vision.layers.9.self_attn.q_proj,prefill,-1,activation,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.9.self_attn.q_proj,prefill,-1,output,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.9.self_attn.q_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,33238848,0.019233392882536973
,,vision.layers.9.self_attn.v_proj,prefill,-1,activation,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.9.self_attn.v_proj,prefill,-1,output,self,2930,2304245760,21002240,0.009114583333333334
,,vision.layers.9.self_attn.v_proj,prefill,-1,weight_runtime_mask,self,2930,1728184320,33440131,0.0193498636765782
,,vlm.layer.0.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.0.pv,prefill,-1,B,self,1465,248932800,3953394,0.015881370393937642
,,vlm.layer.0.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.0.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.0.qk,prefill,-1,B,self,1465,248932800,6422235,0.025799071074603268
,,vlm.layer.0.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.1.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.1.pv,prefill,-1,B,self,1465,248932800,4270437,0.01715497917510268
,,vlm.layer.1.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.1.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.1.qk,prefill,-1,B,self,1465,248932800,6289317,0.0252651197431596
,,vlm.layer.1.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.10.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.10.pv,prefill,-1,B,self,1465,248932800,4284132,0.017209994022483178
,,vlm.layer.10.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.10.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.10.qk,prefill,-1,B,self,1465,248932800,6404883,0.02572936551551262
,,vlm.layer.10.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.11.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.11.pv,prefill,-1,B,self,1465,248932800,4955652,0.019907589518135014
,,vlm.layer.11.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.11.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.11.qk,prefill,-1,B,self,1465,248932800,5677332,0.022806685177686508
,,vlm.layer.11.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.12.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.12.pv,prefill,-1,B,self,1465,248932800,4514598,0.01813581014635275
,,vlm.layer.12.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.12.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.12.qk,prefill,-1,B,self,1465,248932800,5679336,0.02281473554308633
,,vlm.layer.12.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.13.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.13.pv,prefill,-1,B,self,1465,248932800,4371888,0.0175625228977459
,,vlm.layer.13.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.13.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.13.qk,prefill,-1,B,self,1465,248932800,6402033,0.025717916642563777
,,vlm.layer.13.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.14.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.14.pv,prefill,-1,B,self,1465,248932800,5125887,0.02059144877653728
,,vlm.layer.14.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.14.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.14.qk,prefill,-1,B,self,1465,248932800,6432630,0.025840829332253522
,,vlm.layer.14.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.15.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.15.pv,prefill,-1,B,self,1465,248932800,4828548,0.01939699388750699
,,vlm.layer.15.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.15.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.15.qk,prefill,-1,B,self,1465,248932800,6148200,0.02469823181195889
,,vlm.layer.15.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.2.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.2.pv,prefill,-1,B,self,1465,248932800,4579248,0.01839551879061337
,,vlm.layer.2.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.2.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.2.qk,prefill,-1,B,self,1465,248932800,6002868,0.0241144116002391
,,vlm.layer.2.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.3.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.3.pv,prefill,-1,B,self,1465,248932800,4577967,0.018390372823508996
,,vlm.layer.3.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.3.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.3.qk,prefill,-1,B,self,1465,248932800,6449205,0.025907413567034958
,,vlm.layer.3.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.4.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.4.pv,prefill,-1,B,self,1465,248932800,4433844,0.017811409344208558
,,vlm.layer.4.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.4.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.4.qk,prefill,-1,B,self,1465,248932800,5938296,0.023855016293553924
,,vlm.layer.4.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.5.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.5.pv,prefill,-1,B,self,1465,248932800,4395129,0.017655885443782417
,,vlm.layer.5.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.5.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.5.qk,prefill,-1,B,self,1465,248932800,6449364,0.02590805229363105
,,vlm.layer.5.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.6.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.6.pv,prefill,-1,B,self,1465,248932800,4401990,0.01768344709897611
,,vlm.layer.6.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.6.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.6.qk,prefill,-1,B,self,1465,248932800,5469378,0.021971303098667593
,,vlm.layer.6.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.7.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.7.pv,prefill,-1,B,self,1465,248932800,4496154,0.018061717861205917
,,vlm.layer.7.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.7.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.7.qk,prefill,-1,B,self,1465,248932800,6310929,0.025351938354447465
,,vlm.layer.7.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.8.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.8.pv,prefill,-1,B,self,1465,248932800,4650252,0.018680752395827307
,,vlm.layer.8.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.8.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.8.qk,prefill,-1,B,self,1465,248932800,5694183,0.0228743781454272
,,vlm.layer.8.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.9.pv,prefill,-1,A,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layer.9.pv,prefill,-1,B,self,1465,248932800,4611915,0.01852674697749754
,,vlm.layer.9.pv,prefill,-1,O,self,1465,248932800,3889575,0.015625
,,vlm.layer.9.qk,prefill,-1,A,self,1465,248932800,3889575,0.015625
,,vlm.layer.9.qk,prefill,-1,B,self,1465,248932800,6439434,0.02586816200998824
,,vlm.layer.9.qk,prefill,-1,O,self,1465,688454775,3889575,0.005649717514124294
,,vlm.layers.0.mlp.down_proj,prefill,-1,activation,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.0.mlp.down_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.0.mlp.down_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,71180096,0.01977014007394767
,,vlm.layers.0.mlp.gate_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.0.mlp.gate_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.0.mlp.gate_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,70285039,0.01952153964688211
,,vlm.layers.0.mlp.up_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.0.mlp.up_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.0.mlp.up_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,70198840,0.019497598033987484
,,vlm.layers.0.self_attn.k_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.0.self_attn.k_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.0.self_attn.k_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8281050,0.018400370627133105
,,vlm.layers.0.self_attn.o_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.0.self_attn.o_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.0.self_attn.o_proj,prefill,-1,weight_runtime_mask,unknown,1465,1350144000,25510646,0.01889475937381494
,,vlm.layers.0.self_attn.q_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.0.self_attn.q_proj,prefill,-1,output,self,1465,248932800,2333745,0.009375
,,vlm.layers.0.self_attn.q_proj,prefill,-1,weight_runtime_mask,self,1465,1350144000,24286644,0.01798818792662116
,,vlm.layers.0.self_attn.v_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.0.self_attn.v_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.0.self_attn.v_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8773450,0.019494476144766782
,,vlm.layers.1.mlp.down_proj,prefill,-1,activation,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.1.mlp.down_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.1.mlp.down_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,71990367,0.0199951913462564
,,vlm.layers.1.mlp.gate_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.1.mlp.gate_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.1.mlp.gate_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,69425914,0.019282919266389364
,,vlm.layers.1.mlp.up_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.1.mlp.up_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.1.mlp.up_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,70664329,0.019626886743191838
,,vlm.layers.1.self_attn.k_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.1.self_attn.k_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.1.self_attn.k_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8789074,0.01952919244169511
,,vlm.layers.1.self_attn.o_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.1.self_attn.o_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.1.self_attn.o_proj,prefill,-1,weight_runtime_mask,unknown,1465,1350144000,26422899,0.019570430265216154
,,vlm.layers.1.self_attn.q_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.1.self_attn.q_proj,prefill,-1,output,self,1465,248932800,2333745,0.009375
,,vlm.layers.1.self_attn.q_proj,prefill,-1,weight_runtime_mask,self,1465,1350144000,26004983,0.01926089587481039
,,vlm.layers.1.self_attn.v_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.1.self_attn.v_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.1.self_attn.v_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8727765,0.019392964750426622
,,vlm.layers.10.mlp.down_proj,prefill,-1,activation,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.10.mlp.down_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.10.mlp.down_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,71418999,0.019836494940539677
,,vlm.layers.10.mlp.gate_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.10.mlp.gate_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.10.mlp.gate_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,69688980,0.019355985361561433
,,vlm.layers.10.mlp.up_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.10.mlp.up_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.10.mlp.up_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,69824263,0.019393559964714875
,,vlm.layers.10.self_attn.k_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.10.self_attn.k_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.10.self_attn.k_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8658525,0.019239114494453924
,,vlm.layers.10.self_attn.o_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.10.self_attn.o_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.10.self_attn.o_proj,prefill,-1,weight_runtime_mask,unknown,1465,1350144000,26187821,0.019396316985447477
,,vlm.layers.10.self_attn.q_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.10.self_attn.q_proj,prefill,-1,output,self,1465,248932800,2333745,0.009375
,,vlm.layers.10.self_attn.q_proj,prefill,-1,weight_runtime_mask,self,1465,1350144000,25903897,0.019186025342481986
,,vlm.layers.10.self_attn.v_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.10.self_attn.v_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.10.self_attn.v_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8724483,0.01938567219496587
,,vlm.layers.11.mlp.down_proj,prefill,-1,activation,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.11.mlp.down_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.11.mlp.down_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,70746969,0.019649839850415955
,,vlm.layers.11.mlp.gate_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.11.mlp.gate_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.11.mlp.gate_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,69919139,0.019419911598318403
,,vlm.layers.11.mlp.up_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.11.mlp.up_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.11.mlp.up_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,69979049,0.01943655149006328
,,vlm.layers.11.self_attn.k_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.11.self_attn.k_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.11.self_attn.k_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8654375,0.01922989325583049
,,vlm.layers.11.self_attn.o_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.11.self_attn.o_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.11.self_attn.o_proj,prefill,-1,weight_runtime_mask,unknown,1465,1350144000,26134406,0.019356754538775122
,,vlm.layers.11.self_attn.q_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.11.self_attn.q_proj,prefill,-1,output,self,1465,248932800,2333745,0.009375
,,vlm.layers.11.self_attn.q_proj,prefill,-1,weight_runtime_mask,self,1465,1350144000,25961243,0.01922849933044179
,,vlm.layers.11.self_attn.v_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.11.self_attn.v_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.11.self_attn.v_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8863375,0.019694288164817976
,,vlm.layers.12.mlp.down_proj,prefill,-1,activation,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.12.mlp.down_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.12.mlp.down_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,71824886,0.01994922930442975
,,vlm.layers.12.mlp.gate_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.12.mlp.gate_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.12.mlp.gate_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,69809617,0.019389492065290812
,,vlm.layers.12.mlp.up_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.12.mlp.up_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.12.mlp.up_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,70129905,0.019478451465177047
,,vlm.layers.12.self_attn.k_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.12.self_attn.k_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.12.self_attn.k_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8666676,0.019257225895904437
,,vlm.layers.12.self_attn.o_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.12.self_attn.o_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.12.self_attn.o_proj,prefill,-1,weight_runtime_mask,unknown,1465,1350144000,26367379,0.01952930872558779
,,vlm.layers.12.self_attn.q_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.12.self_attn.q_proj,prefill,-1,output,self,1465,248932800,2333745,0.009375
,,vlm.layers.12.self_attn.q_proj,prefill,-1,weight_runtime_mask,self,1465,1350144000,25821766,0.01912519405337505
,,vlm.layers.12.self_attn.v_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.12.self_attn.v_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.12.self_attn.v_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8824369,0.019607617409698522
,,vlm.layers.13.mlp.down_proj,prefill,-1,activation,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.13.mlp.down_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.13.mlp.down_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,71577567,0.01988053690939633
,,vlm.layers.13.mlp.gate_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.13.mlp.gate_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.13.mlp.gate_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,69446705,0.019288693928203215
,,vlm.layers.13.mlp.up_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.13.mlp.up_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.13.mlp.up_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,70194455,0.019496380108343998
,,vlm.layers.13.self_attn.k_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.13.self_attn.k_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.13.self_attn.k_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8731032,0.019400223976109215
,,vlm.layers.13.self_attn.o_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.13.self_attn.o_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.13.self_attn.o_proj,prefill,-1,weight_runtime_mask,unknown,1465,1350144000,26276369,0.019461901100919606
,,vlm.layers.13.self_attn.q_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.13.self_attn.q_proj,prefill,-1,output,self,1465,248932800,2333745,0.009375
,,vlm.layers.13.self_attn.q_proj,prefill,-1,weight_runtime_mask,self,1465,1350144000,26018197,0.01927068297900076
,,vlm.layers.13.self_attn.v_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.13.self_attn.v_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.13.self_attn.v_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8761258,0.019467385701080774
,,vlm.layers.14.mlp.down_proj,prefill,-1,activation,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.14.mlp.down_proj,prefill,-1,output,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.14.mlp.down_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,71193596,0.01977388967399033
,,vlm.layers.14.mlp.gate_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.14.mlp.gate_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.14.mlp.gate_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,69184925,0.019215985017153724
,,vlm.layers.14.mlp.up_proj,prefill,-1,activation,unknown,1465,248932800,2333745,0.009375
,,vlm.layers.14.mlp.up_proj,prefill,-1,output,unknown,1465,663820800,6482625,0.009765625
,,vlm.layers.14.mlp.up_proj,prefill,-1,weight_runtime_mask,unknown,1465,3600384000,69847962,0.019400142318152732
,,vlm.layers.14.self_attn.k_proj,prefill,-1,activation,self,1465,248932800,2333745,0.009375
,,vlm.layers.14.self_attn.k_proj,prefill,-1,output,self,1465,82977600,777915,0.009375
,,vlm.layers.14.self_attn.k_proj,prefill,-1,weight_runtime_mask,self,1465,450048000,8674340,0.019274255190557452
